file,rpfguan_penalty_solution,rpfguan_penalty_optimal,rpfguan_penalty_time,rpfguan_penaltygap,rpfguan_penaltybuild_time,tbasedw_penalty_solution,tbasedw_penalty_optimal,tbasedw_penalty_time,tbasedw_penaltygap,tbasedw_penaltybuild_time
m15j15d25p10_1.csv.out,4,1,0.8589999675750732,0.0,0.06599998474121094,4,1,5.124000072479248,0.0,1.934000015258789
m15j15d25p10_2.csv.out,3,1,0.3619999885559082,0.0,0.046000003814697266,3,1,5.194000005722046,0.0,1.8900001049041748
m15j15d25p10_3.csv.out,5,1,0.746999979019165,0.0,0.039999961853027344,5,1,2.9070000648498535,0.0,1.5339999198913574
m15j15d25p10_4.csv.out,5,1,1.7070000171661377,0.0,0.040000200271606445,5,1,5.067999839782715,0.0,2.1439998149871826
m15j15d25p10_5.csv.out,4,1,1.125,0.0,0.04500007629394531,4,1,5.022000074386597,0.0,1.9660000801086426
m15j15d25p10_6.csv.out,3,1,0.6330001354217529,0.0,0.042999982833862305,3,1,4.036999940872192,0.0,1.7339999675750732
m15j15d25p10_7.csv.out,3,1,0.34800004959106445,0.0,0.039999961853027344,3,1,5.105000019073486,0.0,1.446000099182129
m15j15d25p10_8.csv.out,3,1,2.0939998626708984,0.0,0.03899979591369629,3,1,4.988000154495239,0.0,1.8289999961853027
m15j15d25p10_9.csv.out,6,1,0.755000114440918,0.0,0.0410001277923584,6,1,4.669000148773193,0.0,2.142000198364258
m15j15d25p20_0.csv.out,8,1,1.2160000801086426,0.0,0.04200005531311035,8,1,11.266000032424927,0.0,4.795000076293945
m15j15d25p20_1.csv.out,8,1,0.9239997863769531,0.0,0.06199979782104492,8,1,21.835999965667725,0.0,6.824000120162964
m15j15d25p20_2.csv.out,8,1,0.3259999752044678,0.0,0.042999982833862305,8,1,13.995999813079834,0.0,6.824999809265137
m15j15d25p20_3.csv.out,6,1,0.812999963760376,0.0,0.039999961853027344,6,1,21.181999921798706,0.0,5.723999977111816
m15j15d25p20_4.csv.out,6,1,1.0069999694824219,0.0,0.03900003433227539,6,1,12.140000104904175,0.0,4.607000112533569
m15j15d25p20_5.csv.out,6,1,3.2730000019073486,0.0,0.040000200271606445,6,1,22.405999898910522,0.0,6.697000026702881
m15j15d25p20_6.csv.out,6,1,0.625999927520752,0.0,0.039999961853027344,6,1,15.289000034332275,0.0,5.194999933242798
m15j15d25p20_7.csv.out,8,1,59.015000104904175,0.0,0.04500007629394531,8,1,52.526999950408936,0.0,8.091000080108643
m15j15d25p20_8.csv.out,8,1,0.3559999465942383,0.0,0.0410001277923584,8,1,17.209999799728394,0.0,6.474999904632568
m15j15d25p20_9.csv.out,7,1,1.2809998989105225,0.0,0.0409998893737793,7,1,14.230000019073486,0.0,6.513000011444092
m15j15d25p40_0.csv.out,10,1,0.27300000190734863,0.0,0.039999961853027344,10,1,72.37700009346008,0.0,28.924000024795532
m15j15d25p40_1.csv.out,10,1,0.1529998779296875,0.0,0.042999982833862305,10,1,28.54800009727478,0.0,15.773000001907349
m15j15d25p40_2.csv.out,7,1,1.0379998683929443,0.0,0.04199981689453125,7,1,61.05999994277954,0.0,16.89199995994568
m15j15d25p40_3.csv.out,8,1,0.33299994468688965,0.0,0.037999868392944336,8,1,56.098999977111816,0.0,15.969000101089478
m15j15d25p40_4.csv.out,9,1,3.7849998474121094,0.0,0.039999961853027344,9,1,1541.5659999847412,0.0,25.586999893188477
m15j15d25p40_5.csv.out,10,1,0.15900015830993652,0.0,0.04400014877319336,10,1,41.520999908447266,0.0,23.937999963760376
m15j15d25p40_6.csv.out,7,1,1.433000087738037,0.0,0.04200005531311035,7,1,97.33500003814697,0.0,19.085999965667725
m15j15d25p40_7.csv.out,9,1,0.3269999027252197,0.0,0.04900002479553223,9,1,117.75200009346008,0.0,14.207000017166138
m15j15d25p40_8.csv.out,9,1,1.0970001220703125,0.0,0.046000003814697266,9,1,41.30800008773804,0.0,19.085999965667725
m15j15d25p40_9.csv.out,9,1,1.130000114440918,0.0,0.03900003433227539,9,1,278.86100006103516,0.0,18.585000038146973
m15j25d15p05_0.csv.out,8,0,1800.369999885559,0.249999999996877,0.09499979019165039,8,1,9.247999906539917,0.0,2.124000072479248
m15j25d15p05_1.csv.out,9,1,86.41300010681152,0.0,0.09300017356872559,9,1,6.171000003814697,0.0,2.4760000705718994
m15j25d15p05_2.csv.out,8,1,528.933000087738,0.0,0.09400010108947754,8,1,6.960999965667725,0.0,2.8580000400543213
m15j25d15p05_3.csv.out,9,1,736.5529999732971,0.0,0.09099984169006348,9,1,5.009999990463257,0.0,2.555999994277954
m15j25d15p05_4.csv.out,11,0,1800.3999998569489,0.27272727272479413,0.09200000762939453,11,1,4.684000015258789,0.0,2.515000104904175
m15j25d15p05_5.csv.out,9,0,1800.3860001564026,0.2222222222197533,0.09200000762939453,9,1,3.876000165939331,0.0,1.7740001678466797
m15j25d15p05_6.csv.out,12,1,444.9079999923706,0.0,0.09100008010864258,12,1,6.047000169754028,0.0,2.9700000286102295
m15j25d15p05_7.csv.out,11,1,1395.3900001049042,0.0,0.09100008010864258,11,1,6.085999965667725,0.0,2.7130000591278076
m15j25d15p05_8.csv.out,11,0,1800.4830000400543,0.4533947065551433,0.09500002861022949,10,1,10.182000160217285,0.0,2.616000175476074
m15j25d15p05_9.csv.out,9,1,58.13100004196167,0.0,0.10500001907348633,9,1,4.799000024795532,0.0,2.8010001182556152
m15j25d15p10_0.csv.out,12,0,1800.3890001773834,0.3333333333305568,0.11400008201599121,12,1,26.394999980926514,0.0,7.2769999504089355
m15j25d15p10_1.csv.out,13,1,241.7369999885559,0.0,0.09299993515014648,13,1,14.257999897003174,0.0,5.75600004196167
m15j25d15p10_2.csv.out,15,0,1800.3719999790192,0.3320824524290758,0.09400010108947754,15,1,20.569999933242798,0.0,6.1600000858306885
m15j25d15p10_3.csv.out,15,0,1800.4279999732971,0.19999999999866738,0.09399986267089844,15,1,28.265000104904175,0.0,7.023000001907349
m15j25d15p10_4.csv.out,16,0,1800.305999994278,0.06249999999963625,0.08999991416931152,16,1,34.109999895095825,0.0,9.116999864578247
m15j25d15p10_5.csv.out,11,1,80.83299994468689,0.0,0.09599995613098145,11,1,20.812999963760376,0.0,9.803999900817871
m15j25d15p10_6.csv.out,15,1,402.26199984550476,0.0,0.12299990653991699,15,1,20.463000059127808,0.0,7.580999851226807
m15j25d15p10_7.csv.out,12,0,1800.2599999904633,0.16666666666527807,0.09200000762939453,12,1,28.597000122070312,0.0,7.611999988555908
m15j25d15p10_8.csv.out,15,1,5.91700005531311,0.0,0.09500002861022949,15,1,12.995000123977661,0.0,6.933000087738037
m15j25d15p10_9.csv.out,12,1,571.4730000495911,0.0,0.09400010108947754,12,1,16.18400001525879,0.0,7.546000003814697
m15j25d15p20_0.csv.out,16,1,25.318000078201294,0.0,0.09299993515014648,16,1,36.19700002670288,0.0,14.736999988555908
m15j25d15p20_1.csv.out,19,1,25.907000064849854,0.0,0.09500002861022949,19,1,49.69700002670288,0.0,30.19700002670288
m15j25d15p20_2.csv.out,17,1,28.124000072479248,0.0,0.09400010108947754,17,1,69.8659999370575,0.0,22.799999952316284
m15j25d15p20_3.csv.out,15,1,809.3539998531342,0.0,0.09200000762939453,15,1,76.55800008773804,0.0,24.89199995994568
m15j25d15p20_4.csv.out,17,1,117.63000011444092,0.0,0.09400010108947754,17,1,63.76200008392334,0.0,20.427000045776367
m15j25d15p20_5.csv.out,16,1,132.18999981880188,0.0,0.09299993515014648,16,1,56.48799991607666,0.0,23.371999979019165
m15j25d15p20_6.csv.out,14,1,423.84999990463257,0.0,0.09299993515014648,14,1,114.22899985313416,0.0,26.09500002861023
m15j25d15p20_7.csv.out,18,0,1800.1779999732971,0.05555555555524692,0.09599995613098145,18,1,90.93099999427795,0.0,31.98799991607666
m15j25d15p20_8.csv.out,16,0,1800.8440001010895,0.1259306163821576,0.10000014305114746,16,1,120.9539999961853,0.0,20.002999782562256
m15j25d15p20_9.csv.out,16,1,36.15999984741211,0.0,0.10899996757507324,16,1,66.44999980926514,0.0,21.742999792099
m15j25d15p40_0.csv.out,18,1,371.08200001716614,0.0,0.09400010108947754,18,1,134.13499999046326,0.0,80.47199988365173
m15j25d15p40_1.csv.out,17,1,120.23200011253357,0.0,0.11100006103515625,17,1,407.99000000953674,0.0,96.26999998092651
m15j25d15p40_2.csv.out,18,1,2.9749999046325684,0.0,0.22699999809265137,18,1,437.797000169754,0.0,101.41300010681152
m15j25d15p40_3.csv.out,17,0,1802.1949999332428,0.17647058823425713,0.2539999485015869,17,1,328.7279999256134,0.0,84.3289999961853
m15j25d15p40_4.csv.out,18,1,50.59299993515015,0.0,0.2539999485015869,18,1,404.75800013542175,0.0,89.1010000705719
m15j25d15p40_5.csv.out,18,1,4.017999887466431,0.0,0.22899985313415527,18,1,382.2369999885559,0.0,82.74000000953674
m15j25d15p40_6.csv.out,17,1,66.36500000953674,0.0,0.1100001335144043,17,1,191.48799991607666,0.0,63.355000019073486
m15j25d15p40_7.csv.out,18,1,1076.340000152588,0.0,0.10599994659423828,18,1,304.5350000858307,0.0,92.94700002670288
m15j25d15p40_8.csv.out,16,1,1572.74799990654,0.0,0.17999982833862305,16,1,321.14400005340576,0.0,87.83299994468689
m15j25d15p40_9.csv.out,18,1,7.4100000858306885,0.0,0.23599982261657715,18,1,244.9909999370575,0.0,69.10500001907349
m15j25d25p05_0.csv.out,4,1,5.179999828338623,0.0,0.09299993515014648,4,1,4.457000017166138,0.0,1.7659997940063477
m15j25d25p05_1.csv.out,8,1,285.2660000324249,0.0,0.09299993515014648,8,1,6.424999952316284,0.0,3.0889999866485596
m15j25d25p05_2.csv.out,7,1,42.07600021362305,0.0,0.09400010108947754,7,1,6.253000020980835,0.0,2.865000009536743
m15j25d25p05_3.csv.out,2,1,85.8989999294281,0.0,0.09300017356872559,2,1,8.842000007629395,0.0,2.491999864578247
m15j25d25p05_4.csv.out,5,1,420.154000043869,0.0,0.1510000228881836,5,1,4.516999959945679,0.0,2.0460000038146973
m15j25d25p05_5.csv.out,1,1,1096.3940000534058,0.0,0.09200000762939453,1,1,10.390000104904175,0.0,1.8870000839233398
m15j25d25p05_6.csv.out,8,0,1800.3150000572205,0.24999999999687555,0.09300017356872559,8,1,5.440999984741211,0.0,2.634999990463257
m15j25d25p05_7.csv.out,5,1,35.07100009918213,0.0,0.09100008010864258,5,1,5.434000015258789,0.0,2.187000036239624
m15j25d25p05_8.csv.out,5,1,541.4340000152588,0.0,0.09100008010864258,5,1,6.8409998416900635,0.0,2.5429999828338623
m15j25d25p05_9.csv.out,4,1,51.24499988555908,0.0,0.08999991416931152,4,1,5.6600000858306885,0.0,2.1419999599456787
m15j25d25p10_0.csv.out,9,1,191.6340000629425,0.0,0.09399986267089844,9,1,32.57699990272522,0.0,6.38100004196167
m15j25d25p10_1.csv.out,12,0,1800.4230000972748,0.41666666666319496,0.09100008010864258,12,1,15.319000005722046,0.0,7.317000150680542
m15j25d25p10_2.csv.out,12,0,1800.4399998188019,0.4166666666631881,0.09299993515014648,12,1,38.331000089645386,0.0,7.989000082015991
m15j25d25p10_3.csv.out,8,1,45.20299983024597,0.0,0.09200000762939453,8,1,13.05299997329712,0.0,5.608999967575073
