file,rpfguan_penalty_solution,rpfguan_penalty_optimal,rpfguan_penalty_time,rpfguan_penaltygap,rpfguan_penaltybuild_time,tbasedw_penalty_solution,tbasedw_penalty_optimal,tbasedw_penalty_time,tbasedw_penaltygap,tbasedw_penaltybuild_time
m15j25d15p10_8.csv.out,13,0,1800.3609998226166,0.15384615384497097,0.10300016403198242,13,1,111.98300004005432,0.0,7.2829999923706055
m15j25d15p10_9.csv.out,12,0,1800.4229998588562,0.16666666666527777,0.10099983215332031,12,1,106.46300005912781,0.0,6.669000148773193
m15j25d25p10_0.csv.out,9,1,720.4509999752045,0.0,0.10699987411499023,9,1,21.210000038146973,0.0,7.703999996185303
m15j25d25p10_1.csv.out,8,1,165.6800000667572,0.0,0.09400010108947754,8,1,21.745999813079834,0.0,7.03600001335144
m15j25d25p10_2.csv.out,10,0,1800.2980000972748,0.19999999999800133,0.09500002861022949,10,1,25.139000177383423,0.0,8.398000001907349
m15j25d25p10_3.csv.out,11,1,149.57599997520447,0.0,0.09299993515014648,11,1,32.62700009346008,0.0,7.7210001945495605
m15j25d25p10_4.csv.out,11,1,127.14900016784668,0.0,0.09500002861022949,11,1,13.920000076293945,0.0,6.856000185012817
m15j25d25p10_5.csv.out,10,1,390.5420000553131,0.0,0.09200000762939453,10,1,15.367999792098999,0.0,7.239999771118164
m15j25d25p10_6.csv.out,11,0,1800.460000038147,0.545454545449587,0.09500002861022949,11,1,42.83099985122681,0.0,9.312999963760376
m15j25d25p10_7.csv.out,10,0,1800.4559998512268,0.3991608606517461,0.09399986267089844,10,1,88.01799988746643,0.0,8.023000001907349
m15j25d25p10_8.csv.out,9,1,20.453999996185303,0.0,0.09400010108947754,9,1,20.011000156402588,0.0,6.628000020980835
m15j25d25p10_9.csv.out,8,0,1800.3320000171661,0.249999999996875,0.09300017356872559,8,1,20.813999891281128,0.0,6.021999835968018
m25j15d15p10_0.csv.out,5,1,3.140000104904175,0.0,0.039999961853027344,5,1,11.449000120162964,0.0,5.113000154495239
m25j15d15p10_1.csv.out,6,1,2.8980000019073486,0.0,0.037999868392944336,6,1,10.773000001907349,0.0,4.480999946594238
m25j15d15p10_2.csv.out,4,1,3.6579999923706055,0.0,0.03800010681152344,4,1,9.065999984741211,0.0,4.002000093460083
m25j15d15p10_3.csv.out,6,1,20.02300000190735,0.0,0.039999961853027344,6,1,7.7240002155303955,0.0,3.3570001125335693
m25j15d15p10_4.csv.out,6,1,1.7699999809265137,0.0,0.03800010681152344,6,1,11.270999908447266,0.0,4.206000089645386
m25j15d15p10_5.csv.out,5,1,0.7409999370574951,0.0,0.037999868392944336,5,1,8.981000185012817,0.0,4.713000059127808
m25j15d15p10_6.csv.out,6,1,0.8280000686645508,0.0,0.03900003433227539,6,1,15.384000062942505,0.0,3.302999973297119
m25j15d15p10_7.csv.out,5,1,0.3059999942779541,0.0,0.03900003433227539,5,1,9.41599988937378,0.0,4.115999937057495
m25j15d15p10_8.csv.out,6,1,0.42799997329711914,0.0,0.039999961853027344,6,1,12.409000158309937,0.0,5.072000026702881
m25j15d15p10_9.csv.out,7,1,1.1410000324249268,0.0,0.037999868392944336,7,1,14.235000133514404,0.0,5.312999963760376
m25j15d25p10_0.csv.out,2,1,2.2980000972747803,0.0,0.04200005531311035,2,1,5.147000074386597,0.0,1.996999979019165
m25j15d25p10_1.csv.out,2,1,0.3690001964569092,0.0,0.03800010681152344,2,1,9.074000120162964,0.0,3.126000165939331
m25j15d25p10_2.csv.out,4,1,0.16499996185302734,0.0,0.03899979591369629,4,1,9.523000001907349,0.0,4.577000141143799
m25j15d25p10_3.csv.out,3,1,1.7000000476837158,0.0,0.03900003433227539,3,1,10.843999862670898,0.0,4.023000001907349
m25j15d25p10_4.csv.out,6,1,0.9069998264312744,0.0,0.0409998893737793,6,1,9.23800015449524,0.0,5.070000171661377
m25j15d25p10_5.csv.out,5,1,0.40400004386901855,0.0,0.039999961853027344,5,1,9.2739999294281,0.0,4.582000017166138
m25j15d25p10_6.csv.out,5,1,3.0999999046325684,0.0,0.03900003433227539,5,1,10.444999933242798,0.0,4.803999900817871
m25j15d25p10_7.csv.out,4,1,2.634999990463257,0.0,0.037999868392944336,4,1,14.871999979019165,0.0,5.285999774932861
m25j15d25p10_8.csv.out,3,1,0.6019999980926514,0.0,0.039999961853027344,3,1,13.497999906539917,0.0,4.422999858856201
m25j15d25p10_9.csv.out,4,1,1.496999979019165,0.0,0.037999868392944336,4,1,11.364000082015991,0.0,4.558000087738037
m25j25d15p10_0.csv.out,12,1,167.8970000743866,0.0,0.08999991416931152,12,1,138.5550000667572,0.0,15.909000158309937
m25j25d15p10_1.csv.out,13,0,1800.2110002040863,0.07692307692248644,0.12100005149841309,13,1,126.59599995613098,0.0,20.80400013923645
m25j25d15p10_2.csv.out,14,0,1800.468999862671,0.35430839002014614,0.11699986457824707,14,1,48.55399990081787,0.0,13.184000015258789
m25j25d15p10_3.csv.out,13,1,436.05599999427795,0.0,0.09100008010864258,13,1,65.00099992752075,0.0,15.69599986076355
m25j25d15p10_4.csv.out,10,0,1800.1979999542236,0.09999999999900071,0.08999991416931152,10,1,473.13899993896484,0.0,16.868000030517578
m25j25d15p10_5.csv.out,12,0,1800.4070000648499,0.16666666666527896,0.10800004005432129,11,1,81.83500003814697,0.0,22.31500005722046
m25j25d15p10_6.csv.out,12,1,116.22800016403198,0.0,0.09200000762939453,12,1,61.335999965667725,0.0,15.842000007629395
m25j25d15p10_7.csv.out,12,1,307.59299993515015,0.0,0.09200000762939453,12,1,548.7089998722076,0.0,18.289000034332275
m25j25d15p10_8.csv.out,13,0,1800.5010001659393,0.22970822280990427,0.11500000953674316,13,1,59.67700004577637,0.0,17.51099991798401
m25j25d15p10_9.csv.out,11,0,1800.2489998340607,0.09090909090826511,0.08899998664855957,11,1,59.62999987602234,0.0,13.614000082015991
m25j25d25p10_0.csv.out,8,0,1800.4359998703003,0.2499999999968751,0.09099984169006348,8,1,54.82699990272522,0.0,16.66100001335144
m25j25d25p10_1.csv.out,10,1,157.89299988746643,0.0,0.09299993515014648,10,1,41.151000022888184,0.0,17.24899983406067
m25j25d25p10_2.csv.out,10,1,26.51900005340576,0.0,0.09000015258789062,10,1,122.17400002479553,0.0,16.580999851226807
m25j25d25p10_3.csv.out,12,1,241.9079999923706,0.0,0.08899998664855957,12,1,135.4630000591278,0.0,21.901999950408936
m25j25d25p10_4.csv.out,10,0,1800.4409999847412,0.39700598801998305,0.09599995613098145,10,1,122.18099999427795,0.0,21.586999893188477
m25j25d25p10_5.csv.out,6,1,908.5370001792908,0.0,0.09400010108947754,6,1,242.85800004005432,0.0,16.51699995994568
m25j25d25p10_6.csv.out,9,1,720.4850001335144,0.0,0.09000015258789062,9,1,57.08400011062622,0.0,16.59600019454956
m25j25d25p10_7.csv.out,7,1,40.402000188827515,0.0,0.10000014305114746,7,1,72.97099995613098,0.0,12.697999954223633
m25j25d25p10_8.csv.out,13,1,538.9170000553131,0.0,0.14299988746643066,13,1,66.90200018882751,0.0,30.79200005531311
m25j25d25p10_9.csv.out,8,0,1800.401999950409,0.24999999999687522,0.13000011444091797,8,1,56.17400002479553,0.0,16.29200005531311
