file,rpfguan_penalty_solution,rpfguan_penalty_optimal,rpfguan_penalty_time,rpfguan_penaltygap,rpfguan_penaltybuild_time,tbasedw_penalty_solution,tbasedw_penalty_optimal,tbasedw_penalty_time,tbasedw_penaltygap,tbasedw_penaltybuild_time
m25j15d15p05_4.csv.out,2,1,0.5329999923706055,0.0,0.039999961853027344,2,1,9.896999835968018,0.0,1.4029998779296875
m25j15d15p10_0.csv.out,5,1,0.2330000400543213,0.0,0.042999982833862305,5,1,10.525999784469604,0.0,4.256999969482422
m25j15d15p10_1.csv.out,6,1,0.620999813079834,0.0,0.042999982833862305,6,1,6.167999982833862,0.0,3.5739998817443848
m25j15d15p10_2.csv.out,6,1,0.19700002670288086,0.0,0.039999961853027344,6,1,11.782999992370605,0.0,4.480000019073486
m25j15d15p10_3.csv.out,4,1,0.625,0.0,0.039999961853027344,4,1,6.833000183105469,0.0,2.063000202178955
m25j15d15p10_4.csv.out,6,1,0.30900001525878906,0.0,0.0409998893737793,6,1,11.14300012588501,0.0,4.379000186920166
m25j15d15p20_0.csv.out,9,1,0.375,0.0,0.03900003433227539,9,1,26.21299982070923,0.0,11.715999841690063
m25j15d15p20_1.csv.out,7,1,0.2650001049041748,0.0,0.04700016975402832,7,1,50.289000034332275,0.0,12.772000074386597
m25j15d15p20_2.csv.out,7,1,0.559999942779541,0.0,0.0409998893737793,7,1,65.22099995613098,0.0,10.968999862670898
m25j15d15p20_3.csv.out,6,1,0.379000186920166,0.0,0.040000200271606445,6,1,40.325000047683716,0.0,8.953999996185303
m25j15d15p20_4.csv.out,7,1,0.34200000762939453,0.0,0.0409998893737793,7,1,65.92000007629395,0.0,14.914000034332275
m25j15d25p05_0.csv.out,1,1,0.20399999618530273,0.0,0.04199981689453125,1,1,6.257999897003174,0.0,2.3459999561309814
m25j15d25p05_1.csv.out,2,1,0.6540000438690186,0.0,0.039999961853027344,2,1,3.1439998149871826,0.0,1.7309999465942383
m25j15d25p05_2.csv.out,2,1,0.6840000152587891,0.0,0.03900003433227539,2,1,4.1579999923706055,0.0,1.7619998455047607
m25j15d25p05_3.csv.out,1,1,0.18000006675720215,0.0,0.04500007629394531,1,1,2.5169999599456787,0.0,1.2450001239776611
m25j15d25p05_4.csv.out,1,1,0.43199992179870605,0.0,0.03900003433227539,1,1,3.3519999980926514,0.0,1.3999998569488525
m25j15d25p10_0.csv.out,4,1,0.3619999885559082,0.0,0.039999961853027344,4,1,8.426000118255615,0.0,4.245000123977661
m25j15d25p10_1.csv.out,3,1,3.0910000801086426,0.0,0.042999982833862305,3,1,32.901000022888184,0.0,5.16700005531311
m25j15d25p10_2.csv.out,2,1,3.011000156402588,0.0,0.040000200271606445,2,1,16.790000200271606,0.0,4.29800009727478
m25j15d25p10_3.csv.out,3,1,0.7089998722076416,0.0,0.04200005531311035,3,1,13.444000005722046,0.0,3.4210000038146973
m25j15d25p10_4.csv.out,1,1,0.871999979019165,0.0,0.04200005531311035,1,1,18.240000009536743,0.0,3.447000026702881
m25j15d25p20_0.csv.out,6,1,1.5220000743865967,0.0,0.04200005531311035,6,1,49.99500012397766,0.0,11.522000074386597
m25j15d25p20_1.csv.out,6,1,0.6180000305175781,0.0,0.04200005531311035,6,1,26.118000030517578,0.0,9.947999954223633
m25j15d25p20_2.csv.out,6,1,0.17599987983703613,0.0,0.04200005531311035,6,1,31.205999851226807,0.0,12.649999856948853
m25j15d25p20_3.csv.out,6,1,0.4760000705718994,0.0,0.03900003433227539,6,1,63.83500003814697,0.0,13.135999917984009
m25j15d25p20_4.csv.out,7,1,0.35199999809265137,0.0,0.03900003433227539,7,1,36.64299988746643,0.0,17.74399995803833
m25j25d15p05_0.csv.out,6,1,5.944000005722046,0.0,0.09500002861022949,6,1,7.682000160217285,0.0,4.13100004196167
m25j25d15p05_1.csv.out,12,0,1800.3970000743866,0.16666666666527838,0.09299993515014648,12,1,11.920000076293945,0.0,6.56000018119812
m25j25d15p05_2.csv.out,6,0,1800.3499999046326,0.49999999999166783,0.09399986267089844,5,1,23.91599988937378,0.0,6.039000034332275
m25j25d15p05_3.csv.out,10,1,39.39800000190735,0.0,0.09299993515014648,10,1,7.644999980926514,0.0,4.88100004196167
m25j25d15p05_4.csv.out,7,1,186.38299989700317,0.0,0.09500002861022949,7,1,8.924999952316284,0.0,4.455999851226807
m25j25d15p10_0.csv.out,14,0,1800.3920001983643,0.2142857142841843,0.0989999771118164,14,1,101.82100009918213,0.0,18.365999937057495
m25j25d15p10_1.csv.out,10,1,1650.2839999198914,0.0,0.09999990463256836,10,1,181.21999979019165,0.0,17.31599998474121
m25j25d15p10_2.csv.out,9,1,142.15100002288818,0.0,0.09400010108947754,9,1,15.108999967575073,0.0,8.690999984741211
m25j25d15p10_3.csv.out,13,0,1800.2109999656677,0.07692307692248562,0.09600019454956055,13,1,176.96099996566772,0.0,19.75499987602234
m25j25d15p10_4.csv.out,14,1,9.34600019454956,0.0,0.09400010108947754,14,1,104.05100011825562,0.0,20.736999988555908
m25j25d15p20_0.csv.out,15,1,5.351999998092651,0.0,0.09500002861022949,15,1,179.4889998435974,0.0,50.492999792099
m25j25d15p20_1.csv.out,14,1,148.81700015068054,0.0,0.0969998836517334,14,0,1869.5610001087189,0.08807746979325828,64.93600010871887
m25j25d15p20_2.csv.out,15,1,77.60399985313416,0.0,0.0969998836517334,15,1,399.42400002479553,0.0,56.2960000038147
m25j25d15p20_3.csv.out,13,1,170.37400007247925,0.0,0.10800004005432129,13,1,270.643000125885,0.0,72.55599999427795
m25j25d15p20_4.csv.out,14,1,85.04700016975403,0.0,0.12999987602233887,14,1,486.39299988746643,0.0,50.73399996757507
m25j25d25p05_0.csv.out,4,1,26.05400013923645,0.0,0.11500000953674316,4,1,14.82800006866455,0.0,6.547000169754028
m25j25d25p05_1.csv.out,4,1,239.81299996376038,0.0,0.10399985313415527,4,1,13.116999864578247,0.0,5.597999811172485
m25j25d25p05_2.csv.out,5,0,1800.4340000152588,0.39999999999200114,0.0989999771118164,5,1,10.796000003814697,0.0,5.354000091552734
m25j25d25p05_3.csv.out,4,1,63.384000062942505,0.0,0.0969998836517334,4,1,12.236999988555908,0.0,4.664999961853027
m25j25d25p05_4.csv.out,3,1,23.912999868392944,0.0,0.0969998836517334,3,1,13.524999856948853,0.0,6.202999830245972
m25j25d25p10_0.csv.out,10,0,1800.4100000858307,0.4999999999950003,0.09599995613098145,9,1,239.66599988937378,0.0,16.865000009536743
m25j25d25p10_1.csv.out,10,1,208.42700004577637,0.0,0.10800004005432129,10,1,50.75099992752075,0.0,18.72699999809265
m25j25d25p10_2.csv.out,11,1,1445.457999944687,0.0,0.10199999809265137,11,1,30.763000011444092,0.0,16.453999996185303
m25j25d25p10_3.csv.out,8,0,1800.271999835968,0.2499999999968751,0.0969998836517334,8,1,51.62000012397766,0.0,14.997000217437744
m25j25d25p10_4.csv.out,8,0,1800.3499999046326,0.24999999999687567,0.10199999809265137,8,1,262.6630001068115,0.0,15.758000135421753
m25j25d25p20_0.csv.out,13,1,1180.1790001392365,0.0,0.11500000953674316,13,1,1062.5360000133514,0.0,67.71200013160706
m25j25d25p20_1.csv.out,13,1,27.891000032424927,0.0,0.15799999237060547,13,1,480.970999956131,0.0,78.76799988746643
m25j25d25p20_2.csv.out,10,1,74.8199999332428,0.0,0.15199995040893555,10,1,812.3399999141693,0.0,55.270999908447266
m25j25d25p20_3.csv.out,15,1,23.94099998474121,0.0,0.16200017929077148,15,0,1916.1559998989105,0.10841114037115483,108.62399983406067
m25j25d25p20_4.csv.out,12,1,18.618000030517578,0.0,0.1940000057220459,12,0,1878.8899998664856,0.1268772799245308,65.4430000782013
